
Found 296/314 supported documents for type 'evidence' (Filter: INGESTED (Successful / Unique Doc IDs)):

-----------------------------------------------------------------------------------------------------------------------------------------------------------
DOC ID (Stable/Temp)                   | FILENAME                            | EXT   | TYPE       | ENB   | SIZE(MB)  | STATUS     | CHUNKS   | REF ID (Old Key)
7a3bfce3026f5c5d6e98efbaaf4616cac20549 | KM3.2L401 ผลประเมินความพึงพอใจของ   | PDF   | evidence   | KM    | 0.06      | Ingested   | 7        | km32l401000000000000
355b2402f5aebac9decb23739ab70ea20cb1c9 | KM3.2L402 3.2-4 ร้อยละการแสดงพฤติ   | PDF   | evidence   | KM    | 0.10      | Ingested   | 1        | km32l402324trusted25
438ae2f681f2868c8d1ecc41a3bf74e732971f | KM3.2L403 3.2-4หลักสูตร Critical    | PDF   | evidence   | KM    | 0.91      | Ingested   | 1        | km32l403324criticalk
eaae546cb6d5f8400b30f7bef19d3a27f6d926 | KM3.2L405 3.2-4 การศึกษาดูงานกับก   | PDF   | evidence   | KM    | 1.17      | Ingested   | 1        | km32l405324egat00000
2ede3f86a8d179d3ea64203686a9ecb666beae | KM3.2L501 การประเมินทักษะการทำงาน   | PDF   | evidence   | KM    | 1.37      | Ingested   | 1        | km32l501skillmatrix0
db517e6529fec7c0034bed2d11ca8bd8924ca2 | KM3.2L502 3.2-5 รูปภาพโครงการ Sho   | PDF   | evidence   | KM    | 0.96      | Ingested   | 1        | km32l502325showandsh
6a2a68089319a2a9020e028ad9b1e24240a577 | KM3.2L503 3.2-5 สรุป Show and Sha   | PDF   | evidence   | KM    | 0.04      | Ingested   | 2        | km32l503325showandsh
6cf4e2b02c6ac4d182399d7bd3d8799d2bdd01 | KM3.2L504 3.2-5 การปรับปรุงพื้นที   | PDF   | evidence   | KM    | 2.16      | Ingested   | 1        | km32l504325coworking
472d483bd53297f9120fcf8e5c4c0c40f088c1 | KM3.3L102 3.3-1 แผนพัฒนารายบุคคล    | PDF   | evidence   | KM    | 0.50      | Ingested   | 1        | km33l102331idpskillm
ef95e366bba892877b2eacc57e1b2af8c10226 | KM3.3L103 การจัดหลักสูตร Knowledg   | PDF   | evidence   | KM    | 8.23      | Ingested   | 1        | km33l103knowledgecap
40a1cdb10b64a93dda93062f532a84c15f7346 | KM3.3L201 โครงสร้างคณะกรรมการจัดก   | PDF   | evidence   | KM    | 0.04      | Ingested   | 3        | km33l201km0000000000
881bd5ec5a15743e44653207b05bbcaad6e0dc | KM3.3L202 การตรวจติดตามภายใน ตามก   | PDF   | evidence   | KM    | 0.29      | Ingested   | 13       | km33l202iso304010000
dc99d3541e5eff0c0ee1b47f75ec4f0d0fdb78 | KM3.3L203 แผนการตรวจติดตามภายในปร   | PDF   | evidence   | KM    | 0.27      | Ingested   | 2        | km33l203304010000000
780d9ac434a8bd14113f70c3e725ef67c5915b | KM3.3L301 3.3-3 แผนฝึกอบรมด้านการ   | PDF   | evidence   | KM    | 1.29      | Ingested   | 73       | km33l301333256700000
e8c76b5b0f4ee02d082619631593a31058abc4 | KM3.3L302 3.3-3 การศึกษาดูงานกับก   | PDF   | evidence   | KM    | 1.17      | Ingested   | 1        | km33l302333egat00000
3fecd4c76ca16b1a41279f80569a3ffda45f97 | KM3.3L303 การศึกษาดูงานร่วมกับ ธ.   | PDF   | evidence   | KM    | 0.92      | Ingested   | 1        | km33l303000000000000
67c17c2a337f29184f264e31a48417c77973f9 | KM3.3L304 การศึกษาดูงานร่วมกับท่า   | PDF   | evidence   | KM    | 0.80      | Ingested   | 1        | km33l304000000000000
104b6f5bf1d3c7c1cf56eb42724b91398036bd | KM3.3L305 รายงานการจัดฝึกอบรม ด้า   | PDF   | evidence   | KM    | 0.13      | Ingested   | 19       | km33l305256700000000
a6c16dedef91b0765e337df8f03a45d4356204 | KM3.3L306 แนวทางปฏิบัติที่ดีด้านก   | PDF   | evidence   | KM    | 1.60      | Ingested   | 1        | km33l306000000000000
295ecd4039ce5cab9bb88b2cb18b274020b907 | KM3.3L401 3.3-4 แผนพัฒนารายบุคคล    | PDF   | evidence   | KM    | 0.50      | Ingested   | 1        | km33l401334idpskillm
ad5fc8b27f7d5890c26e9a1ab196279b5a516f | KM3.3L402 3.3-4 แผนฝึกอบรมด้านการ   | PDF   | evidence   | KM    | 1.29      | Ingested   | 24       | km33l402334256700000
56e4fe1a96aaff45f88b81096b2ec336519de7 | KM3.3L403 การประเมินทักษะการทำงาน   | PDF   | evidence   | KM    | 1.37      | Ingested   | 1        | km33l403skillmatrix0
ad625bdb976fba64b7847dfbbd0b2ca80b24bd | KM3.3L404 การจัดหลักสูตร Knowledg   | PDF   | evidence   | KM    | 8.23      | Ingested   | 1        | km33l404knowledgecap
6ef507067dc744b52fa04a0c0691995ecec32b | KM3.3L405 3.3-4 แผนแม่บทการจัดการ   | PDF   | evidence   | KM    | 0.35      | Ingested   | 7        | km33l405334p41000000
69577190f8a0b793923a342dc4550a7538a0ee | KM3.3L406 ตัวอย่างใบประกาศการผ่าน   | PDF   | evidence   | KM    | 0.36      | Ingested   | 1        | km33l406000000000000
9f453400919cf08778137ecc6843720a86642a | KM3.3L501 3.3-5 แผนฝึกอบรมด้านการ   | PDF   | evidence   | KM    | 1.29      | Ingested   | 71       | km33l501335256700000
1070c41e1ebd173dd95e8b8f4def5cf77c5fab | KM3.3L502 3.3-5เล่มแผนยุทธศาสตร์    | PDF   | evidence   | KM    | 0.91      | Ingested   | 2        | km33l502335256725710
f611fd492fabb38413723dc8eb063ca379d29f | KM3.3L503 3.3 -5 หลักสูตร Critica   | PDF   | evidence   | KM    | 0.91      | Ingested   | 1        | km33l503335criticalk
738e0f7436df595e4dca369caa53ce918b1cd3 | KM3.3L504 รายงานการจัดฝึกอบรม ISO   | PDF   | evidence   | KM    | 0.10      | Ingested   | 5        | km33l504iso304010000
8485c326266f9bc1efe020ab7b69813f3f148c | KM3.3L505 การจัดหลักสูตร Knowledg   | PDF   | evidence   | KM    | 8.23      | Ingested   | 1        | km33l505knowledgecap
da942c18cee4366fba05e0a5ebf8fc5259d89b | KM4.1L101 KM-WI-01 คู่มือการปฏิบั   | PDF   | evidence   | KM    | 2.83      | Ingested   | 39       | km41l101kmwi01100000
fc301359c0e83c07f22452997d8066005cfed7 | KM4.1L102 KM-QM-01_คู่มือระบบการจ   | PDF   | evidence   | KM    | 0.94      | Ingested   | 17       | km41l102kmqm01pea200
0d88c19d31d41cacdb4675dbf3b15e8766a009 | KM4.1L103 KM-FW-01-07 แบบฟอร์มควา   | PDF   | evidence   | KM    | 0.50      | Ingested   | 3        | km41l103kmfw0107onep
d44e82cf1a5b0e4aff3f1180330aa50f642380 | KM4.1L104 KM-QP-04 ประชุมทบทวนฝ่า   | PDF   | evidence   | KM    | 0.46      | Ingested   | 7        | km41l104kmqp04000000
56b05513db3ff601e6c710fd9312f36ffdcac0 | KM4.1L105 KM-FP-03-01 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 15       | km41l105kmfp03010000
781301c75efda4a8f14ad1fa2da71ff4fb4877 | KM4.1L106 KM-FP-03-03 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 6        | km41l106kmfp03030000
49f3d052b90e42fd1703843e1658f2d6e451df | KM4.1L107 KM-FW-01-06 แบบฟอร์มควา   | PDF   | evidence   | KM    | 0.40      | Ingested   | 3        | km41l107kmfw0106onep
97bacc8a4caa040dee6439442281939b83cb49 | KM4.1L108 KM-FP-01-01 แผนการตรวจต   | PDF   | evidence   | KM    | 0.39      | Ingested   | 4        | km41l108kmfp01010000
c52c0de1760dcfdf64e10d79b0d03eac32ff13 | KM4.1L109 KM-FP-03-02 การวิเคราะห   | PDF   | evidence   | KM    | 0.37      | Ingested   | 6        | km41l109kmfp0302stak
78d951d7e207258ca97122e183494a7a7918d8 | KM4.1L110 KM-FW-01-01 รายการเอกสา   | PDF   | evidence   | KM    | 0.36      | Ingested   | 5        | km41l110kmfw01012000
9d676b3413c84bda89ce7ee990c3be5eaf5f48 | KM4.1L111 KM-QP-02 การปฏิบัติการแ   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km41l111kmqp02000000
77a5335bc05a2c051b9f5539d61379d24f0b07 | KM4.1L112 KM-QP-01 การตรวจติดตามภ   | PDF   | evidence   | KM    | 0.29      | Ingested   | 13       | km41l112kmqp01000000
62f984151d3a21288fb0575fa86c63ca0fb36c | KM4.1L113 KM-QP-05 การควบคุมเอกสา   | PDF   | evidence   | KM    | 0.29      | Ingested   | 19       | km41l113kmqp05000000
dbfe7dbd4f7e42339860030699c4a69bb07067 | KM4.1L114 KM-FW-01-05 แบบฟอร์มทบท   | PDF   | evidence   | KM    | 0.27      | Ingested   | 2        | km41l114kmfw0105acti
6a11d0c75c1d9d674c006742d7b07c725c6216 | KM4.1L115 KM-SD-02 แผน KM Impleme   | PDF   | evidence   | KM    | 0.26      | Ingested   | 5        | km41l115kmsd02kmimpl
06440f6083604f5787bcc9d048dbce9fdade66 | KM4.1L116 KM-FW-01-04 แบบฟอร์ม Kn   | PDF   | evidence   | KM    | 0.23      | Ingested   | 3        | km41l116kmfw0104know
16df65cbd5657e85042e66e0ff8bd636bc6165 | KM4.1L117 KM-QP-03_การประเมินความ   | PDF   | evidence   | KM    | 0.23      | Ingested   | 13       | km41l117kmqp03000000
9c727a94e48a93e359f5bb71ba49c8f69c877b | KM4.1L118 KM-SD-01 แผนการสื่อสารด   | PDF   | evidence   | KM    | 0.22      | Ingested   | 3        | km41l118kmsd01256710
186d8c0cb76a6d64bf4b6d97845721008fba31 | KM4.1L119 KM-FP-03-04 Action Plan   | PDF   | evidence   | KM    | 0.18      | Ingested   | 2        | km41l119kmfp0304acti
fd86a09fa5a0519ab3e6c883a05ed4a688025b | KM4.1L120 KM-FP-02-01 แบบฟอร์มการ   | PDF   | evidence   | KM    | 0.15      | Ingested   | 1        | km41l120kmfp02010000
e2fd33082724b3bd5a0bf19d68afd8f9fd4550 | KM4.1L121 KM-FW-01-02 แบบฟอร์ม KM   | PDF   | evidence   | KM    | 0.10      | Ingested   | 1        | km41l121kmfw0102kmac
57daf31bdb0870bfd6f8b3d36e270803eeff60 | KM4.1L122 KM-FW-01-03 แบบฟอร์ม KM   | PDF   | evidence   | KM    | 0.10      | Ingested   | 2        | km41l122kmfw0103kmim
55dc77558678fbc8d68607945d38e82b89358e | KM4.1L123 KM-FW-01-08_แบบฟอร์มการ   | PDF   | evidence   | KM    | 0.06      | Ingested   | 4        | km41l123kmfw01080000
c5c95cdacf75b4ed4b22a417f6d398c2f04410 | KM4.1L201 KM-SD-01 แผนการสื่อสารด   | PDF   | evidence   | KM    | 0.22      | Ingested   | 3        | km41l201kmsd01256700
2c3845bbdfdeb676589cc33ce111198139b186 | KM4.1L301 ตัวชี้วัด 7.1 ปี 2567 (   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km41l301712567100000
5c17f117a11bd44dc2ab7cc3457a630a03c008 | KM4.1L302 KM-FW-01-02 แบบฟอร์ม KM   | PDF   | evidence   | KM    | 0.12      | Ingested   | 4        | km41l302kmfw0102kmac
4aa76ca1b1383094f865215bfad78fc2936800 | KM4.1L303 KM-SD-04 แผนการตรวจติดต   | PDF   | evidence   | KM    | 0.10      | Ingested   | 4        | km41l303kmsd04000000
2a77669387ed04dd9750bf02783747e33be253 | KM4.1L304 KM-FP-03-01 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 15       | km41l304kmfp03011000
e0d8a127c2d3b70cd1e690d4a3e9463b665ca9 | KM4.1L305 KM-FP-03-03 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 6        | km41l305kmfp03032000
b02be5d2dbc7224b01b14d29da581a7ba8bc8d | KM4.1L306 KM-QP-04 ประชุมทบทวนฝ่า   | PDF   | evidence   | KM    | 0.44      | Ingested   | 7        | km41l306kmqp04100000
66ad33dd30538f8fe0db74eb63f4edd4d22725 | KM4.1L307 KM-FP-03-02 การวิเคราะห   | PDF   | evidence   | KM    | 0.38      | Ingested   | 5        | km41l307kmfp0302stak
e8102495a01479099e168a53eee59c07561161 | KM4.1L308 KM-FW-01-01 รายการเอกสา   | PDF   | evidence   | KM    | 0.36      | Ingested   | 5        | km41l308kmfw01012000
6d3f79c5667462be3e17b53e8fb562ed74edf8 | KM4.1L309 KM-SD-03 รายงานการประชุ   | PDF   | evidence   | KM    | 0.36      | Ingested   | 14       | km41l309kmsd03000000
cc8eb1e0b029b8691a623fbb179d4d30042c9f | KM4.1L310 KM-QP-02 การปฏิบัติการแ   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km41l310kmqp02000000
7d145bf51e3e669d50f0c42be30309314d69f9 | KM4.1L311 KM-QP-01 การตรวจติดตามภ   | PDF   | evidence   | KM    | 0.29      | Ingested   | 13       | km41l311kmqp01100000
79babfcc946779003635a5f8dc9c674e66e50a | KM4.1L312 KM-QP-05 การควบคุมเอกสา   | PDF   | evidence   | KM    | 0.27      | Ingested   | 19       | km41l312kmqp05100000
5cfe9f2840ad028e198ed92f1018bab3a84d03 | KM4.1L313 KM-SD-02 แผน KM Impleme   | PDF   | evidence   | KM    | 0.26      | Ingested   | 5        | km41l313kmsd02kmimpl
25d13ffd039b5ff73630ee97d7495e699ad6e4 | KM4.1L314 KM-QP-03_การประเมินความ   | PDF   | evidence   | KM    | 0.23      | Ingested   | 13       | km41l314kmqp03000000
d2e9472014347da5165f41bdc9faf8f1aa1b08 | KM4.1L401 KM-SD-05 ระบบสารสนเทศ.p   | PDF   | evidence   | KM    | 4.31      | Ingested   | 3        | km41l401kmsd05pptx00
8d2cd71647110deab3db977e5e0134c9cc9d54 | KM4.1L402 Artificial Intelligence   | PDF   | evidence   | KM    | 3.90      | Ingested   | 11       | km41l402artificialin
003781fa58ecde4ece1acdd7a2f323db9fe778 | KM4.1L403 KM-อนุมัติหลักสูตรKMCap   | PDF   | evidence   | KM    | 3.60      | Ingested   | 50       | km41l403kmkmcapturin
a5b81ef29a59a417f20778afd9de47531be020 | KM4.1L404 KM-4_1_อนุมัติหลักสูตรอ   | PDF   | evidence   | KM    | 1.44      | Ingested   | 26       | km41l404km41kmsi0000
bbb5ed0faecf068a308937ade2056744b188f9 | KM4.1L405 KM-4_1_5_A1_1_แผนการพัฒ   | PDF   | evidence   | KM    | 0.70      | Ingested   | 3        | km41l405km415a110000
d1bb23d34d92e2fe4fcad6ab0ec38bdd6975af | KM4.1L406 KM_4_1_4_KM-Si            | PDF   | evidence   | KM    | 0.12      | Ingested   | 4        | km41l406km414kmsi000
a76b359913b5aa1ce8f953a7f0529a886bb631 | KM4.1L407 KM-4_1_รายงานจัดฝึกอบรม   | PDF   | evidence   | KM    | 0.06      | Ingested   | 2        | km41l407km41kmsi0000
606e0dcb78f2d513494371971ad19dcedf3114 | KM4.1L501 KM-ผลประเมินสารสนเทศKMS   | PDF   | evidence   | KM    | 0.09      | Ingested   | 2        | km41l501kmkms0000000
1c00938ede70ecb82cdd952704aea33da45b3e | KM4.2L101 KM-FP-03-01 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 15       | km42l101kmfp03010000
2dba2de62f0a43e589e5fed80d81de00a778fc | KM4.2L102 KM-FP-03-03 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 6        | km42l102kmfp03030000
24011bd6eed28f60d2a18148c7ab09e26bd93e | KM4.2L103 KM-FP-03-02 การวิเคราะห   | PDF   | evidence   | KM    | 0.37      | Ingested   | 6        | km42l103kmfp0302stak
1a8e0aa9ec275dde70b2945c30b15b6bf6e5fd | KM4.2L104 KM-ตัวชี้วัดด้านที่7_1ด   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km42l104km7100000000
31af4a5139b123bfa5678e115e5e4ae683ea31 | KM4.2L201 KM_4_2_2_channel          | PDF   | evidence   | KM    | 6.02      | Ingested   | 4        | km42l201km422channel
9fb0d3b03c18d43be1c40b2a5e5dfe948912c8 | KM4.2L301 Knowledge Management (1   | PDF   | evidence   | KM    | 6.02      | Ingested   | 4        | km42l301knowledgeman
e417dd5ae21b1b7fb7bd054d46aee560ee4ba2 | KM4.2L401 KM_4_2_BMTA               | PDF   | evidence   | KM    | 0.10      | Ingested   | 14       | km42l401km42bmta0000
36331af122b81b68ff9d743c548bf3ee21a237 | KM4.2L402 ดูงาน_NT                  | PDF   | evidence   | KM    | 0.10      | Ingested   | 22       | km42l402nt0000000000
3aac8daee0fd0b09e68fd3de67c11298ee3dc8 | KM4.2L403 ดูงาน_ธกส                 | PDF   | evidence   | KM    | 0.10      | Ingested   | 22       | km42l403000000000000
8102be713deb49ca662243689293a40c6b8a21 | KM4.2L404 KM_4_2_PPT.docx           | DOCX  | evidence   | KM    | 0.08      | Ingested   | 2        | km42l404km42pptdocx0
970762a88e3018aadef510531d65a23ed4d32a | KM4.2L405 KM_4_2_Egat               | PDF   | evidence   | KM    | 0.02      | Ingested   | 10       | km42l405km42egat0000
2e3b482ac6c15ded260e3e0931ad1b1f03b4d2 | KM4.2L406 KM_4_2_Good_Practice      | PDF   | evidence   | KM    | 1.71      | Ingested   | 4        | km42l406km42goodprac
f67edd1c96b73924ab498c5759a9ce23920f31 | KM4.2L407 แนบ1_หนังสือสคร._กฟภ      | PDF   | evidence   | KM    | 0.83      | Ingested   | 1        | km42l407100000000000
cbc08da81ed570153617e09a883556d0b92dd7 | KM4.2L501 KM-FM-02-แบบฟอร์มการวิเ   | PDF   | evidence   | KM    | 0.09      | Ingested   | 3        | km42l501kmfm02stakeh
3fa3dae49258bbfdd5e74f6c4d2898dff54c99 | KM5.1L101 5.1 ระดับ 1 (2)_ระดับ 2   | PDF   | evidence   | KM    | 0.73      | Ingested   | 30       | km51l101511222000000
102c57b561df5069f4eb12360aa95eb3758001 | KM5.1L102 5.1 ระดับ 1 (3)_ระดับ 2   | PDF   | evidence   | KM    | 0.29      | Ingested   | 22       | km51l102511323000000
7dbc8104024fd4336cc97a62fa68f0674e25b0 | KM5.1L103 5.1 ระดับ 1 (1) _ระดับ    | PDF   | evidence   | KM    | 0.26      | Ingested   | 8        | km51l103511121sipoc0
955cd47cc78105ee6792d34ab98b703986bd58 | KM5.1L104 5.1 ระดับ 1 (4)_ระดับ 2   | PDF   | evidence   | KM    | 0.20      | Ingested   | 51       | km51l104511424000000
812140984bb2e86ada598691ce056a96816cd6 | KM5.1L105 5.1 ระดับ 1 (6) อนุมัติ   | PDF   | evidence   | KM    | 0.16      | Ingested   | 41       | km51l105511600000000
120ebb9e513f494ab03b0f0bac25a36be7c377 | KM5.1L201 5.1 ระดับ 1 (2)_ระดับ 2   | PDF   | evidence   | KM    | 0.73      | Ingested   | 30       | km51l201511222000000
a51f3d0aba63a5e96bdbc92dc718172b6e3fff | KM5.1L202 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l202512634510000
d0c247ed535eecc63be766c6fc0b192bf6fd83 | KM5.1L203 5.1 ระดับ 2 (5)_ระดับ 3   | PDF   | evidence   | KM    | 0.29      | Ingested   | 4        | km51l203512533000000
58d3cab34ae80a0d5d58322b3e002e72cc16e5 | KM5.1L204 5.1 ระดับ 1 (3)_ระดับ 2   | PDF   | evidence   | KM    | 0.29      | Ingested   | 22       | km51l204511323000000
af2f18a9f5d214fb8468658fa6f37e1d4d6a6e | KM5.1L205 5.1 ระดับ 1 (1) _ระดับ    | PDF   | evidence   | KM    | 0.26      | Ingested   | 8        | km51l205511121sipoc0
0a22851102e2bf128bb52910123e3707a5e7b6 | KM5.1L206 5.1 ระดับ 1 (4)_ระดับ 2   | PDF   | evidence   | KM    | 0.20      | Ingested   | 65       | km51l206511424000000
b4d4b4236e954a4594e9b0659cde435d2dc177 | KM5.1L301 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l30151263451pdf1
d2950753d89c65fe07fb004fd7fdc206179863 | KM5.1L302 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l302512634510000
2ca16f94d4915983dad98899b5d2c96f8ecae1 | KM5.1L303 5.1 ระดับ 2 (5)_ระดับ 3   | PDF   | evidence   | KM    | 0.29      | Ingested   | 4        | km51l303512533000000
7bb60a7862c1865dbf30d15d9bc43761f0fd48 | KM5.1L304 5.1 ระดับ 3 (1) อนุมัติ   | PDF   | evidence   | KM    | 0.22      | Ingested   | 3        | km51l304513100000000
6fbea6147f6cbc61c469e0befa95fb882e2e39 | KM5.1L305 5.1 ระดับ 3 (2) เชิญรับ   | PDF   | evidence   | KM    | 0.04      | Ingested   | 8        | km51l3055132pdf10000
b924432262eaf653e4213537d93c7ef772ee46 | KM5.1L306 5.1 ระดับ 3 (2) เชิญรับ   | PDF   | evidence   | KM    | 0.04      | Ingested   | 8        | km51l306513200000000
861b67b1e764b8c2629b090bbefeae58f85e28 | KM5.1L401 KM_5_1_4_อนุมัติอบรมเชิ   | PDF   | evidence   | KM    | 0.72      | Ingested   | 36       | km51l401km514iso3040
5e7a3414a9959cc51a28b551400b5f9809552e | KM5.1L402 5.1 ระดับ 1 (4)_ระดับ 2   | PDF   | evidence   | KM    | 0.20      | Ingested   | 65       | km51l402511424000000
c0276d3d8656280b3338849e0550aad4215d52 | KM5.1L403 KM_5_1_4_การจัดหมวดหมู่   | PDF   | evidence   | KM    | 0.18      | Ingested   | 1        | km51l403km514km00000
2c4a99769aaa842456482e297801bbc95da578 | KM5.1L404 KM_5_1_4_กระบวนการทำสำค   | DOCX  | evidence   | KM    | 0.13      | Ingested   | 4        | km51l404km514enabler
a815bbb15a87a2febbcdb444a1c1f52918b2f9 | KM5.1L501 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l501512634510000
0dab357a50c202dce229455cc8d881c2a0d785 | KM5.1L502 5.1 ระดับ 3 (5) _ระดับ    | PDF   | evidence   | KM    | 0.32      | Ingested   | 7        | km51l502513552000000
11cfc9b4d724d612a7656d69d1e19acd888833 | KM5.2L101 KM-ตัวชี้วัดด้านที่7_1ด   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km52l101km7100000000
52ca55431714af838c5b0baec3dc422ec4fb38 | KM5.2L201 KM_4_2_2_ระเบียบวิธีปฏิ   | PDF   | evidence   | KM    | 6.03      | Ingested   | 134      | km52l201km4220000000
a8e98d94e1c687ce8debc02a18ff90ef2bb96a | KM5.2L202 KM_4_2_2_คู่มือการจัดกา   | PDF   | evidence   | KM    | 5.91      | Ingested   | 6        | km52l202km4220000000
12916ee25d2f074a5cec4cdfcd5ecaff54e2c8 | KM5.2L203 KM_4_2_2_ระเบียบวิธีปฏิ   | PDF   | evidence   | KM    | 4.14      | Ingested   | 123      | km52l203km4220000000
373bd68bff747dcdfd6d03520c8b206f317248 | KM5.2L204 KM_4_2_2_ระเบียบวิธีปฏิ   | PDF   | evidence   | KM    | 3.27      | Ingested   | 99       | km52l204km4220000000
87915345fd996cb755d5db85b6c0b144cb5330 | KM5.2L205 KM_4_2_2_สื่อสารคู่มือก   | PDF   | evidence   | KM    | 1.55      | Ingested   | 45       | km52l205km4220000000
a074456eda9437e18a5246fffb7e40cf0f8ff1 | KM5.2L206 KM_4_2_2_คู่มือระเบียบว   | PDF   | evidence   | KM    | 0.10      | Ingested   | 1        | km52l206km422kmsi000
c92709aab8ececb3596df9c652bac2e26e028c | KM5.2L207 KM_4_2_2_หนังสืออนุมัติ   | PDF   | evidence   | KM    | 0.05      | Ingested   | 21       | km52l207km4220000000
f7fd565f70c2bbc19713fc999d28c3f18a0755 | KM5.2L208 ตัวชี้วัด 7.1 ปี 2567 (   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km52l208712567100000
07bcf27b88ca34107711427faf021934d9de4b | KM5.2L301 1.รายงานการจัดอบรม        | PDF   | evidence   | KM    | 0.07      | Ingested   | 5        | km52l301100000000000
90b5ff8f9503bb487096df1c42b115ad6de54e | KM5.2L302 1.รายงานการจัดอบรมISO     | PDF   | evidence   | KM    | 0.07      | Ingested   | 5        | km52l3021iso00000000
011ce10b893958a06e8f61f90b93ae095d71bc | KM5.2L303 อนุมัติอบรม_ISO30401_67   | PDF   | evidence   | KM    | 5.26      | Ingested   | 50       | km52l303iso304016710
7a8f8971019dd8414323b145de98eaaa1b3d39 | KM5.2L401 อนุมัติ KM for New busi   | PDF   | evidence   | KM    | 2.88      | Ingested   | 94       | km52l401kmfornewbusi
cca83161325c3bb93572abf405649deac4fc3f | KM5.2L402 อนุมัติ sales skills (1   | PDF   | evidence   | KM    | 9.28      | Ingested   | 53       | km52l402salesskills1
c25c59e496e753f78ab65dc9fb148df9ee1178 | KM5.2L403 เอกสารแนบรายได้ ธก. เกี   | PDF   | evidence   | KM    | 0.54      | Ingested   | 15       | km52l403100000000000
f608d08ad3cf0b29c9b730136fdd8231e6442d | KM5.2L404 คู่มือการขาย_RF7          | PDF   | evidence   | KM    | 22.04     | Ingested   | 439      | km52l404rf7000000000
630c3ad2fc3b31d44a9c16f1a0bf8652fe9169 | KM5.2L501 KM_5_2_5_workmanual_sel   | PDF   | evidence   | KM    | 0.51      | Ingested   | 59       | km52l501km525workman
69fe7cf046de424be47e2a6e67d5df34567e33 | KM5.2L502 KM_5_2_5_ผลประเมินความเ   | JPG   | evidence   | KM    | 0.13      | Ingested   | 10       | km52l502km5250000000
ee5cd15f60977bcb0528e60ff8a30080ab9aaa | KM6.1L101 KM_6_1_รายงานผลการดำเนิ   | PDF   | evidence   | KM    | 0.32      | Ingested   | 11       | km61l101km6100000000
77e04aa4b67d1bcbda8435e6bf347b05d3c542 | KM6.1L102 KM_6_1_รายงานผลประเมินด   | PDF   | evidence   | KM    | 0.14      | Ingested   | 8        | km61l102km6100000000
f133e42354c0439962886d767ecae1467aa540 | KM6.1L201 1.รายงานการจัดอบรม        | PDF   | evidence   | KM    | 0.07      | Ingested   | 5        | km61l201100000000000
3bf862da78f82dfbebac982a61e33211a230f0 | KM6.1L301 KM_6_3_PEA_Assessment R   | PDF   | evidence   | KM    | 0.28      | Ingested   | 47       | km61l301km63peaasses
fbbbf971f96a74461cdacbeac2813e23a7cbfe | KM6.1L302 KM_4_1_4_KM-Si            | PDF   | evidence   | KM    | 0.12      | Ingested   | 4        | km61l302km414kmsi000
52365ea48089c8f438fb867dde17c96e3721ff | KM6.1L401 อนุมัติ การจัดการความรู   | PDF   | evidence   | KM    | 1.50      | Ingested   | 58       | km61l401672000000000
1c17ebc49a56503d1e2d558dc130768ec4946c | KM6.1L402 ส่งกพค-ThaiSkill 1_Know   | PDF   | evidence   | KM    | 0.13      | Ingested   | 3        | km61l402thaiskill1kn
56b484907dc9ee0a86fb95a70c053a0a3f8bd5 | KM6.1L403 บันทึก ตัวชี้วัด          | PDF   | evidence   | KM    | 0.67      | Ingested   | 34       | km61l403000000000000
e2d01144afc78999ce90c7a679dffd29853795 | KM6.1L404 ตัวชี้วัดที่สำคัญประจำป   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km61l4042567edit2301
28c2ced6af45c3869de117f72acab480eafaae | KM6.1L405 รวม กวช. Critical Knowl   | PDF   | evidence   | KM    | 0.53      | Ingested   | 15       | km61l405criticalknow
8fad6265ffb20adaceaedaf62ea90740d20e60 | KM6.1L406 กธน. Action Review        | PDF   | evidence   | KM    | 0.49      | Ingested   | 4        | km61l406actionreview
1a88175058d915c79f13744a2eed4e37245693 | KM6.1L407 กธน Knowledge Landscape   | PDF   | evidence   | KM    | 0.08      | Ingested   | 2        | km61l407knowledgelan
