-----------------------------------------------------------------------------------------------------------------------------------------------------------
DOC ID (Stable/Temp)                   | FILENAME                            | EXT   | TYPE       | ENB   | SIZE(MB)  | STATUS     | CHUNKS   | REF ID (Old Key)
bf1e9cb2f92cead778a804495db7b5c263bcd8 | KM3.3L202 การตรวจติดตามภายใน ตามก   | PDF   | evidence   | KM    | 0.29      | Ingested   | 13       | km3
14e9a81d48b5d4853f1ed0cd37abfbbec558de | KM3.3L203 แผนการตรวจติดตามภายในปร   | PDF   | evidence   | KM    | 0.27      | Ingested   | 2        | km3
e80bc3aad642c7e5f20b8aa6dca6106a434653 | KM3.3L301 3.3-3 แผนฝึกอบรมด้านการ   | PDF   | evidence   | KM    | 1.29      | Ingested   | 73       | km33l301-3
bc8cd3f5dbee40094ea8bcd505476fe5a98ee4 | KM3.3L302 3.3-3 การศึกษาดูงานกับก   | PDF   | evidence   | KM    | 1.17      | Ingested   | 1        | km33l302-3
7388ca897a629a95758999a4886e3b9418fc9e | KM3.3L303 การศึกษาดูงานร่วมกับ ธ.   | PDF   | evidence   | KM    | 0.92      | Ingested   | 1        | km33l303
7cff39f1e6a9afcb169802f446c63caa35de87 | KM3.3L304 การศึกษาดูงานร่วมกับท่า   | PDF   | evidence   | KM    | 0.80      | Ingested   | 1        | km3
7c471d23d163841c35849cb7d6fa8c964ea055 | KM3.3L305 รายงานการจัดฝึกอบรม ด้า   | PDF   | evidence   | KM    | 0.13      | Ingested   | 19       | km3
95e24e5b8236a4b9204644198912dcb484d66e | KM3.3L306 แนวทางปฏิบัติที่ดีด้านก   | PDF   | evidence   | KM    | 1.60      | Ingested   | 1        | km33l306
55ec1ed622760f978ee39021431a5de13eb274 | KM3.3L401 3.3-4 แผนพัฒนารายบุคคล    | PDF   | evidence   | KM    | 0.50      | Ingested   | 1        | km33l401-3
92e4a02d3a7ac8a2af825339ef807fcb5afb01 | KM3.3L402 3.3-4 แผนฝึกอบรมด้านการ   | PDF   | evidence   | KM    | 1.29      | Ingested   | 73       | km33l402-3
ce082c55e4f977d1cdc6cb60a83b0afee97f7b | KM3.3L403 การประเมินทักษะการทำงาน   | PDF   | evidence   | KM    | 1.37      | Ingested   | 1        | km3
264598aace031f465f5c6a223e2b841c7252f9 | KM3.3L404 การจัดหลักสูตร Knowledg   | PDF   | evidence   | KM    | 8.23      | Ingested   | 1        | km3
cf5ade32a82030fa0792fea4be7bdde4b426a1 | KM3.3L405 3.3-4 แผนแม่บทการจัดการ   | PDF   | evidence   | KM    | 0.35      | Ingested   | 7        | km33l405-33-4-p4
740c6b5b3d3606d189565033f45129a7a50511 | KM3.3L406 ตัวอย่างใบประกาศการผ่าน   | PDF   | evidence   | KM    | 0.36      | Ingested   | 1        | km3
f02a92294fd0f5c6acac49a053821084622804 | KM3.3L501 3.3-5 แผนฝึกอบรมด้านการ   | PDF   | evidence   | KM    | 1.29      | Ingested   | 71       | km33l501-3
31acd271bb33b0bb74806503ba6fff5e861c5d | KM3.3L502 3.3-5เล่มแผนยุทธศาสตร์    | PDF   | evidence   | KM    | 0.91      | Ingested   | 2        | km33l502-33-5
46f317d602bda78d1afed3be297613ae956b2e | KM3.3L503 3.3 -5 หลักสูตร Critica   | PDF   | evidence   | KM    | 0.91      | Ingested   | 1        | km33l503-3
9f394e5f33b779786b21f86a0dbc61a54a1dfb | KM3.3L504 รายงานการจัดฝึกอบรม ISO   | PDF   | evidence   | KM    | 0.10      | Ingested   | 5        | km3
06390cd39899ebbbc6d74491d3f1dedd985765 | KM3.3L505 การจัดหลักสูตร Knowledg   | PDF   | evidence   | KM    | 8.23      | Ingested   | 1        | km3
30afa04b97fa81163ef1dad395be00d722bfa6 | KM4.1L101 KM-WI-01 คู่มือการปฏิบั   | PDF   | evidence   | KM    | 2.83      | Ingested   | 39       | km41l101-km-wi-01
85187b5f9e2bfe1d765a9dbf0466eb269a7afe | KM4.1L102 KM-QM-01_คู่มือระบบการจ   | PDF   | evidence   | KM    | 0.94      | Ingested   | 17       | km4
0f424cc03a7496afdeb131ccadd49f00b7b51e | KM4.1L103 KM-FW-01-07 แบบฟอร์มควา   | PDF   | evidence   | KM    | 0.50      | Ingested   | 3        | km4
4c5317036c2ad81c27a86cbb7ee5b3639e60f3 | KM4.1L104 KM-QP-04 ประชุมทบทวนฝ่า   | PDF   | evidence   | KM    | 0.46      | Ingested   | 7        | km4
d6a8743458fffa0b192e20eff3d1bd2f3874b1 | KM4.1L105 KM-FP-03-01 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 15       | km4
5d74a01ccff195f50398522b9ec047929f00cc | KM4.1L106 KM-FP-03-03 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 6        | km4
5d61c2166cff94f942ffe9bc93a663e036c05d | KM4.1L107 KM-FW-01-06 แบบฟอร์มควา   | PDF   | evidence   | KM    | 0.40      | Ingested   | 3        | km4
53a0214ee51869e024d95881ff9ec5952a55ef | KM4.1L108 KM-FP-01-01 แผนการตรวจต   | PDF   | evidence   | KM    | 0.39      | Ingested   | 4        | km4
57cff83cb6e7d665083484c0c5f784115d2de9 | KM4.1L109 KM-FP-03-02 การวิเคราะห   | PDF   | evidence   | KM    | 0.37      | Ingested   | 6        | km4
b9f057bdad66ab34782cfd2c31d4035aaa494c | KM4.1L110 KM-FW-01-01 รายการเอกสา   | PDF   | evidence   | KM    | 0.36      | Ingested   | 5        | km4
1272aad6675ff4928d141e0bacf32ccdeb886f | KM4.1L111 KM-QP-02 การปฏิบัติการแ   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km4
234c08fa9b18dc4787cd0cc111b7c66e92d266 | KM4.1L112 KM-QP-01 การตรวจติดตามภ   | PDF   | evidence   | KM    | 0.29      | Ingested   | 13       | km4
9aecb554af7dd19bd4ac3006d282f77c6679b7 | KM4.1L113 KM-QP-05 การควบคุมเอกสา   | PDF   | evidence   | KM    | 0.29      | Ingested   | 19       | km4
733c4281256b8381c4f7d8b3204baadb9fb88f | KM4.1L114 KM-FW-01-05 แบบฟอร์มทบท   | PDF   | evidence   | KM    | 0.27      | Ingested   | 2        | km4
59736ed96063f044723b781e5c88b4e308f646 | KM4.1L115 KM-SD-02 แผน KM Impleme   | PDF   | evidence   | KM    | 0.26      | Ingested   | 5        | km4
9c2b039aeaa520a7e689f7a86959007a9dd6ab | KM4.1L116 KM-FW-01-04 แบบฟอร์ม Kn   | PDF   | evidence   | KM    | 0.23      | Ingested   | 3        | km4
6a93325bbf569c0b172bf4f2e797564759a89f | KM4.1L117 KM-QP-03_การประเมินความ   | PDF   | evidence   | KM    | 0.23      | Ingested   | 13       | km4
52a52dd8703d08813d37170b5fd64a77675502 | KM4.1L118 KM-SD-01 แผนการสื่อสารด   | PDF   | evidence   | KM    | 0.22      | Ingested   | 3        | km4
f13d4eee08cb5d8d55506546533d6ce7b832ab | KM4.1L119 KM-FP-03-04 Action Plan   | PDF   | evidence   | KM    | 0.18      | Ingested   | 2        | km4
2f8a844c894b48820e881b3d3bb8f360797600 | KM4.1L120 KM-FP-02-01 แบบฟอร์มการ   | PDF   | evidence   | KM    | 0.15      | Ingested   | 1        | km4
275c9439bef22f5d79dae0022410734d96420b | KM4.1L121 KM-FW-01-02 แบบฟอร์ม KM   | PDF   | evidence   | KM    | 0.10      | Ingested   | 1        | km4
c9a33836dffd5ec2f5d5e3d65c63ee601bcf80 | KM4.1L122 KM-FW-01-03 แบบฟอร์ม KM   | PDF   | evidence   | KM    | 0.10      | Ingested   | 2        | km4
3ec1f4d789c81e8245de710e7da2430d6dec7c | KM4.1L123 KM-FW-01-08_แบบฟอร์มการ   | PDF   | evidence   | KM    | 0.06      | Ingested   | 4        | km4
d1eeb2c0375c8ea6ad5cea70b72dde6226f048 | KM4.1L201 KM-SD-01 แผนการสื่อสารด   | PDF   | evidence   | KM    | 0.22      | Ingested   | 3        | km4
f5df40fd0f411bbde019f290be9b23d82642c4 | KM4.1L301 ตัวชี้วัด 7.1 ปี 2567 (   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km41l301-7
7cf27074ed272f2d0b18aa4f54e675ab9bc9be | KM4.1L302 KM-FW-01-02 แบบฟอร์ม KM   | PDF   | evidence   | KM    | 0.12      | Ingested   | 4        | km4
8579770266b49893d61d392f8c74054d0996c0 | KM4.1L303 KM-SD-04 แผนการตรวจติดต   | PDF   | evidence   | KM    | 0.10      | Ingested   | 4        | km4
8157941fc169a4ed0206517ab4b8cb67897c51 | KM4.1L304 KM-FP-03-01 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 15       | km4
2b6915b3bb53ad9e0eba435928162b880411f2 | KM4.1L305 KM-FP-03-03 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 6        | km4
b15487c96cbf939a0797388d301f152dd34398 | KM4.1L306 KM-QP-04 ประชุมทบทวนฝ่า   | PDF   | evidence   | KM    | 0.44      | Ingested   | 7        | km4
3142450a75eaefdf5a40e88c53ca077d5e3fb2 | KM4.1L307 KM-FP-03-02 การวิเคราะห   | PDF   | evidence   | KM    | 0.38      | Ingested   | 5        | km4
ce10899c7592b2b1b44923b86dac3bdece12bd | KM4.1L308 KM-FW-01-01 รายการเอกสา   | PDF   | evidence   | KM    | 0.36      | Ingested   | 5        | km4
c7a7759b73ba59cac5bb3a10eac1ab22f94377 | KM4.1L309 KM-SD-03 รายงานการประชุ   | PDF   | evidence   | KM    | 0.36      | Ingested   | 14       | km4
0d9058fe6a42ae96b80c54928f8415430cc031 | KM4.1L310 KM-QP-02 การปฏิบัติการแ   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km4
e5bbe6a26ac07b832980d8e02718212a037a14 | KM4.1L311 KM-QP-01 การตรวจติดตามภ   | PDF   | evidence   | KM    | 0.29      | Ingested   | 13       | km4
5a8aab7484f26013fc828ab4b74a86c8f2b457 | KM4.1L312 KM-QP-05 การควบคุมเอกสา   | PDF   | evidence   | KM    | 0.27      | Ingested   | 19       | km4
f40527629a76f9260d425277cd8c9d5b02dd87 | KM4.1L313 KM-SD-02 แผน KM Impleme   | PDF   | evidence   | KM    | 0.26      | Ingested   | 5        | km4
6d9b4019579350a09a938d18edd94268b87730 | KM4.1L314 KM-QP-03_การประเมินความ   | PDF   | evidence   | KM    | 0.23      | Ingested   | 13       | km4
bcccdb161148232aacf487e741b73f4e2fe16d | KM4.1L401 KM-SD-05 ระบบสารสนเทศ.p   | PDF   | evidence   | KM    | 4.31      | Ingested   | 3        | km41l401-km-sd-05
31c99bd39c0fb7357e1d63d8f6566c748aa80b | KM4.1L402 Artificial Intelligence   | PDF   | evidence   | KM    | 3.90      | Ingested   | 11       | km41l402-artificial-
5e35c8cfb140d6acb90f22b3facb9b73271c64 | KM4.1L403 KM-อนุมัติหลักสูตรKMCap   | PDF   | evidence   | KM    | 3.60      | Ingested   | 50       | km4
e85738eb0731b9b8e6d468fad1de5db5ee0e2e | KM4.1L404 KM-4_1_อนุมัติหลักสูตรอ   | PDF   | evidence   | KM    | 1.44      | Ingested   | 26       | km4
52ca81c36bb8e03ebe47808ecc14450f3554a1 | KM4.1L405 KM-4_1_5_A1_1_แผนการพัฒ   | PDF   | evidence   | KM    | 0.70      | Ingested   | 3        | km4
5d01ea2c1e63f1976ee179719588988418de32 | KM4.1L406 KM_4_1_4_KM-Si            | PDF   | evidence   | KM    | 0.12      | Ingested   | 4        | km4
816e8c9fb2e394037f0d19d491019cea772b17 | KM4.1L407 KM-4_1_รายงานจัดฝึกอบรม   | PDF   | evidence   | KM    | 0.06      | Ingested   | 2        | km4
b8c74f3a80ec6702c38b89a9de0477b38ec53a | KM4.1L501 KM-ผลประเมินสารสนเทศKMS   | PDF   | evidence   | KM    | 0.09      | Ingested   | 2        | km4
0b36e3b26b66bcf5b0d80ce183c0befb6b40e6 | KM4.2L101 KM-FP-03-01 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 15       | km4
a91994c2997fa8f652d50bbe0e2e23643d1ef5 | KM4.2L102 KM-FP-03-03 การวิเคราะห   | PDF   | evidence   | KM    | 0.45      | Ingested   | 6        | km4
14a163c8e280a34dd84a49433ba7cc92962e3c | KM4.2L103 KM-FP-03-02 การวิเคราะห   | PDF   | evidence   | KM    | 0.37      | Ingested   | 6        | km4
f6a8395e56be4267000d596f9b77003e61222e | KM4.2L104 KM-ตัวชี้วัดด้านที่7_1ด   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km4
c387815129e95684dbe2a323bf2d64fe9ae655 | KM4.2L201 KM_4_2_2_channel          | PDF   | evidence   | KM    | 6.02      | Ingested   | 4        | km4
974f072e8b69e1542479a8b7365cbbac0792c0 | KM4.2L301 Knowledge Management (1   | PDF   | evidence   | KM    | 6.02      | Ingested   | 4        | km4
a0235eec03f0980ebcc6c8ae0ffbf943ed3141 | KM4.2L401 KM_4_2_BMTA               | PDF   | evidence   | KM    | 0.10      | Ingested   | 14       | km4
8e42760015991d93609b47e60e96a403513761 | KM4.2L402 ดูงาน_NT                  | PDF   | evidence   | KM    | 0.10      | Ingested   | 22       | km4
0e0d29a66e2f6f926b5d80b3299c7b1b9c7f1d | KM4.2L403 ดูงาน_ธกส                 | PDF   | evidence   | KM    | 0.10      | Ingested   | 22       | km4
97b932435a8a3aefa1643bf6adaebe8bef1866 | KM4.2L404 KM_4_2_PPT.docx           | DOCX  | evidence   | KM    | 0.08      | Ingested   | 2        | km42l404-km_4_2_ppt
ab4de0f0b6cdcfac6fd5ef98c7d8f9ba4f179e | KM4.2L405 KM_4_2_Egat               | PDF   | evidence   | KM    | 0.02      | Ingested   | 10       | km4
e0f15bd8c12393d58c38a49d568042e5488f7e | KM4.2L406 KM_4_2_Good_Practice      | PDF   | evidence   | KM    | 1.71      | Ingested   | 4        | km4
3b27685176e0fa864dd41c69506300ec24d443 | KM4.2L407 แนบ1_หนังสือสคร._กฟภ      | PDF   | evidence   | KM    | 0.83      | Ingested   | 1        | km42l407-1_
05ac8ed11442fb6d5e0b8295be432c4876ff85 | KM4.2L501 KM-FM-02-แบบฟอร์มการวิเ   | PDF   | evidence   | KM    | 0.09      | Ingested   | 3        | km4
7d1877415a7e878134104ab7741605a2d2caa9 | KM5.1L101 5.1 ระดับ 1 (2)_ระดับ 2   | PDF   | evidence   | KM    | 0.73      | Ingested   | 30       | km51l101-5
8e0d9cc999b50ae5ca320f29518b160a393c21 | KM5.1L102 5.1 ระดับ 1 (3)_ระดับ 2   | PDF   | evidence   | KM    | 0.29      | Ingested   | 22       | km51l102-5
6bb00f9884d0a3931118e190d8c3de7d613a0d | KM5.1L103 5.1 ระดับ 1 (1) _ระดับ    | PDF   | evidence   | KM    | 0.26      | Ingested   | 8        | km51l103-5
1732cd1e7e2833ef3cf099fb2de4da2156cf63 | KM5.1L104 5.1 ระดับ 1 (4)_ระดับ 2   | PDF   | evidence   | KM    | 0.20      | Ingested   | 65       | km51l104-51-1-4_-24
9ea493795f4edf9264d07859b06313907dbb77 | KM5.1L105 5.1 ระดับ 1 (6) อนุมัติ   | PDF   | evidence   | KM    | 0.16      | Ingested   | 41       | km51l105-5
5f6429e9b8e51b7357e28a8a517ebedfe54147 | KM5.1L201 5.1 ระดับ 1 (2)_ระดับ 2   | PDF   | evidence   | KM    | 0.73      | Ingested   | 30       | km51l201-5
ca0d356bd973f8fefd8a240bb87f0e0c255984 | KM5.1L202 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l202-5
15e6192c7d5f98bca719cecaa952ecc8d89c93 | KM5.1L203 5.1 ระดับ 2 (5)_ระดับ 3   | PDF   | evidence   | KM    | 0.29      | Ingested   | 4        | km51l203-5
40bfe1d3c731ec2341f1598eaa8d1a6ea7814c | KM5.1L204 5.1 ระดับ 1 (3)_ระดับ 2   | PDF   | evidence   | KM    | 0.29      | Ingested   | 22       | km51l204-5
ee3791d66375f6204d6f8f54a04951a9999d79 | KM5.1L205 5.1 ระดับ 1 (1) _ระดับ    | PDF   | evidence   | KM    | 0.26      | Ingested   | 8        | km51l205-5
4ddad987fa030a97d0c120d7a8229c231f7da4 | KM5.1L206 5.1 ระดับ 1 (4)_ระดับ 2   | PDF   | evidence   | KM    | 0.20      | Ingested   | 65       | km51l206-51-1-4_-24
09281dbac18b4d9784b3e99c2d1345a37cd629 | KM5.1L301 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l301-51-2-6-_-3-
9f4a8a97ffb7420b15bb1fd60364d934906e93 | KM5.1L302 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l302-5
ad96fb5d89e982e6712c33570c59ef03bf63a9 | KM5.1L303 5.1 ระดับ 2 (5)_ระดับ 3   | PDF   | evidence   | KM    | 0.29      | Ingested   | 4        | km51l303-5
e9c5b28fa9a3362081dfb16a0beadd2fd455f3 | KM5.1L304 5.1 ระดับ 3 (1) อนุมัติ   | PDF   | evidence   | KM    | 0.22      | Ingested   | 3        | km51l304-5
17813d98862a4bb27ad25bc8f279583a676dcd | KM5.1L305 5.1 ระดับ 3 (2) เชิญรับ   | PDF   | evidence   | KM    | 0.04      | Ingested   | 8        | km51l305-51-3-2
a0404ae6aace3753023e415dac8a9bbb7df71a | KM5.1L306 5.1 ระดับ 3 (2) เชิญรับ   | PDF   | evidence   | KM    | 0.04      | Ingested   | 8        | km51l306-5
baddb09715dc183e3e6e75f84a7ce6a0e85f06 | KM5.1L401 KM_5_1_4_อนุมัติอบรมเชิ   | PDF   | evidence   | KM    | 0.72      | Ingested   | 36       | km5
4feb7bfd0df73c52177cd1cc395055d6a5d9ee | KM5.1L402 5.1 ระดับ 1 (4)_ระดับ 2   | PDF   | evidence   | KM    | 0.20      | Ingested   | 65       | km51l402-51-1-4_-24
f8c05611c57b2fcbd4d034adcb000be7de1533 | KM5.1L403 KM_5_1_4_การจัดหมวดหมู่   | PDF   | evidence   | KM    | 0.18      | Ingested   | 1        | km5
09a2eed69f7c350797f106c80df3971bebcb45 | KM5.1L404 KM_5_1_4_กระบวนการทำสำค   | DOCX  | evidence   | KM    | 0.13      | Ingested   | 4        | km51l404-km_5_1_4_en
3cf54d7a5c846a577ad25198bc97f83d7207c5 | KM5.1L501 5.1 ระดับ 2 (6) _ระดับ    | PDF   | evidence   | KM    | 0.30      | Ingested   | 31       | km51l501-5
a227713f2072cb74609693c42e0ef5de8adcaf | KM5.1L502 5.1 ระดับ 3 (5) _ระดับ    | PDF   | evidence   | KM    | 0.32      | Ingested   | 7        | km51l502-5
cc81b0eb03c9745117badef32386dc8129122a | KM5.2L101 KM-ตัวชี้วัดด้านที่7_1ด   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km5
a9f1cc988cf705bc90b2e8e29eae90acc7e6ee | KM5.2L201 KM_4_2_2_ระเบียบวิธีปฏิ   | PDF   | evidence   | KM    | 6.03      | Ingested   | 134      | km5
19cb9e27688f933198eb9661a6a73eb6447ca9 | KM5.2L202 KM_4_2_2_คู่มือการจัดกา   | PDF   | evidence   | KM    | 5.91      | Ingested   | 166      | km5
dfc1fe304b0488c0a1826c5715a097b8654745 | KM5.2L203 KM_4_2_2_ระเบียบวิธีปฏิ   | PDF   | evidence   | KM    | 4.14      | Ingested   | 123      | km5
f0d97f716016f2f816524d78a26755131242ed | KM5.2L204 KM_4_2_2_ระเบียบวิธีปฏิ   | PDF   | evidence   | KM    | 3.27      | Ingested   | 99       | km5
a0f3f689e897b2345108440ae376ef87e508bb | KM5.2L205 KM_4_2_2_สื่อสารคู่มือก   | PDF   | evidence   | KM    | 1.55      | Ingested   | 45       | km5
29a7ee431da4856543447782acdadcdb859aa1 | KM5.2L206 KM_4_2_2_คู่มือระเบียบว   | PDF   | evidence   | KM    | 0.10      | Ingested   | 1        | km5
f9d9243035ce5d835d627c46bf54f26d4bfe59 | KM5.2L207 KM_4_2_2_หนังสืออนุมัติ   | PDF   | evidence   | KM    | 0.05      | Ingested   | 21       | km5
43a7c150c24cc7767f70f7a282e8109ee2132b | KM5.2L208 ตัวชี้วัด 7.1 ปี 2567 (   | PDF   | evidence   | KM    | 0.14      | Ingested   | 17       | km52l208-7
eb86fd5b6fbbdf6ca9159bd5795c4a394a8e2b | KM5.2L301 1.รายงานการจัดอบรม        | PDF   | evidence   | KM    | 0.07      | Ingested   | 5        | km52l301-1
248cdf525b6cb9da86fed4a6cf39ebdb0da1cf | KM5.2L302 1.รายงานการจัดอบรมISO     | PDF   | evidence   | KM    | 0.07      | Ingested   | 5        | km52l302-1
9d64efccd90261a69fb2c5f609ba2b86c0506e | KM5.2L303 อนุมัติอบรม_ISO30401_67   | PDF   | evidence   | KM    | 5.26      | Ingested   | 50       | km5
a315524fa55e8111c200d0b86f6440c989d8ca | KM5.2L401 อนุมัติ KM for New busi   | PDF   | evidence   | KM    | 2.88      | Ingested   | 94       | km5
2967693c109fe925792e480f6d57cb1529e34d | KM5.2L402 อนุมัติ sales skills (1   | PDF   | evidence   | KM    | 9.28      | Ingested   | 53       | km5
d69c3307d1c307ad75489287ab9033a8f96271 | KM5.2L403 เอกสารแนบรายได้ ธก. เกี   | PDF   | evidence   | KM    | 0.54      | Ingested   | 15       | km52l403
6387cdb1251649b544a026fdd4b80421887337 | KM5.2L404 คู่มือการขาย_RF7          | PDF   | evidence   | KM    | 22.04     | Ingested   | 389      | km5
91c16661c7f099d94f7b746a0ff069a2d51853 | KM5.2L501 KM_5_2_5_workmanual_sel   | PDF   | evidence   | KM    | 0.51      | Ingested   | 59       | km5
0ee4b3c3209d2001b10a1174c929c93f925590 | KM5.2L502 KM_5_2_5_ผลประเมินความเ   | JPG   | evidence   | KM    | 0.13      | Ingested   | 10       | km5
68f43bc0ee5b3ade5c712727ab9bfea584129e | KM6.1L101 KM_6_1_รายงานผลการดำเนิ   | PDF   | evidence   | KM    | 0.32      | Ingested   | 11       | km6
7dd696ae52421a6eac082ea339dfcda9256dfd | KM6.1L102 KM_6_1_รายงานผลประเมินด   | PDF   | evidence   | KM    | 0.14      | Ingested   | 8        | km6
28bb2f42e8e239b39abbda6b5077a911e01896 | KM6.1L201 1.รายงานการจัดอบรม        | PDF   | evidence   | KM    | 0.07      | Ingested   | 5        | km61l201-1
950d79eced3a6647b089c08f580805790022e3 | KM6.1L301 KM_6_3_PEA_Assessment R   | PDF   | evidence   | KM    | 0.28      | Ingested   | 47       | km6
33dbb4cee80ee9575eab9fe55627ffeef3909a | KM6.1L302 KM_4_1_4_KM-Si            | PDF   | evidence   | KM    | 0.12      | Ingested   | 4        | km6
942fc2630d9734afdd0507d3a1c86cee059e5f | KM6.1L401 อนุมัติ การจัดการความรู   | PDF   | evidence   | KM    | 1.50      | Ingested   | 58       | km6
e8eb51f08e46e355568c007d4ab5d125512b31 | KM6.1L402 ส่งกพค-ThaiSkill 1_Know   | PDF   | evidence   | KM    | 0.13      | Ingested   | 3        | km61l402-thaiskill-1
c6c4d1195d078b573d0150ccbea9ed158c4d95 | KM6.1L403 บันทึก ตัวชี้วัด          | PDF   | evidence   | KM    | 0.67      | Ingested   | 4        | km6
c0b490e33b14206d6a8de9e09ded8d9120efd1 | KM6.1L404 ตัวชี้วัดที่สำคัญประจำป   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km6
97ffd2ee665493634ff70a9dce6efef9afafe0 | KM6.1L405 รวม กวช. Critical Knowl   | PDF   | evidence   | KM    | 0.53      | Ingested   | 15       | km61l405
20064f8f5e8ccf242565f9812128613449efce | KM6.1L406 กธน. Action Review        | PDF   | evidence   | KM    | 0.49      | Ingested   | 4        | km61l406
63d2a26f8cf5a77abc849eece5180aa67713ce | KM6.1L407 กธน Knowledge Landscape   | PDF   | evidence   | KM    | 0.08      | Ingested   | 2        | km6
6443dd660c241621b1afd9f439b9472317778e | KM6.1L408 กธน Action Plan           | PDF   | evidence   | KM    | 0.04      | Ingested   | 1        | km6
2efaca0b4f820bbdde91cca5f824a86ec2b34e | KM6.1L501 KM_6_5_T3CC               | PDF   | evidence   | KM    | 0.26      | Ingested   | 9        | km6
93eca9f521ebeba7abbe3998f7b81667e0573d | KM6.1L502 KM_6_5_ตัวชี้วัดที่สำคั   | PDF   | evidence   | KM    | 0.33      | Ingested   | 8        | km6
843b3e3e016e61f6e04eac97ee700b6af6331d | KM6.1L503 KM_6_5_Thaiskill          | PDF   | evidence   | KM    | 0.89      | Ingested   | 12       | km6
b5cdf51c42a310b24db0c9465408feb0c9a93d | KM6.1L504 KM_6_5_ESS                | PDF   | evidence   | KM    | 2.82      | Ingested   | 40       | km6
a3759c192ffafb702b8377c78d00f037a70dda | KM6.1L505 KM_6_5_GreenTech          | PDF   | evidence   | KM    | 0.40      | Ingested   | 7        | km6
b8fea98ae6ee31499a8cb0404da6147c21bc46 | KM4.2L201 การประกาศจัดซื้อจัดจ้างใ   | JPG   | evidence   | KM    | 0.19      | Ingested   | 24       | km_4_2_2_-website-_
3194b2caab7c4ee675ba22048bac1b174e99a2 | KM4.2L202 หลักฐานประกาศจัดซื้อจัดจ   | JPG   | evidence   | KM    | 0.23      | Ingested   | 5        | km_4_2_2_-egp
-----------------------------------------------------------------------------------------------------------------------------------------------------------

